Level,Date and Time,Source,Event ID,Task Category,Details
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-12 08:19:48.746
ProcessGuid: {71bacef4-0ef7-6733-8e26-000000001400}
ProcessId: 4236
Image: C:\Windows\System32\SearchProtocolHost.exe
User: LAPTOP\sriva"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-12 08:19:42.729
ProcessGuid: {71bacef4-0f76-6733-9926-000000001400}
ProcessId: 20228
Image: C:\Windows\System32\RuntimeBroker.exe
User: LAPTOP\sriva"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-12 08:19:40.171
ProcessGuid: {00000000-0000-0000-0000-000000000000}
ProcessId: 24832
Image: <unknown process>
User: NT AUTHORITY\LOCAL SERVICE"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-12 08:19:38.893
ProcessGuid: {71bacef4-0f30-6733-9126-000000001400}
ProcessId: 6472
Image: C:\Windows\System32\SearchProtocolHost.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-12 08:19:36.485
ProcessGuid: {71bacef4-0f33-6733-9426-000000001400}
ProcessId: 6740
Image: C:\Windows\System32\SearchFilterHost.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:19:28.071
ProcessGuid: {71bacef4-0f90-6733-a826-000000001400}
ProcessId: 9364
Image: C:\Windows\System32\BackgroundTransferHost.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Download/Upload Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: BackgroundTransferHost.exe
CommandLine: ""BackgroundTransferHost.exe"" -ServerName:BackgroundTransferHost.1
CurrentDirectory: C:\Program Files\WindowsApps\Microsoft.XboxGamingOverlay_7.224.9242.0_x64__8wekyb3d8bbwe\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: AppContainer
Hashes: SHA256=09B6ECDFF76EAF9A7FF6BDDC8108F3424F1E35675AD4288ACD3176F54C4997CA
ParentProcessGuid: {71bacef4-7319-6725-0f00-000000001400}
ParentProcessId: 1524
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:19:27.402
ProcessGuid: {71bacef4-0f8f-6733-a626-000000001400}
ProcessId: 9056
Image: C:\Program Files\WindowsApps\Microsoft.XboxGamingOverlay_7.224.9242.0_x64__8wekyb3d8bbwe\GameBarFTServer.exe
FileVersion: 7.224.09242.0
Description: Game Bar Full Trust COM Server
Product: Game Bar
Company: Microsoft Corporation
OriginalFileName: GameBarFTServer.exe
CommandLine: ""C:\Program Files\WindowsApps\Microsoft.XboxGamingOverlay_7.224.9242.0_x64__8wekyb3d8bbwe\GameBarFTServer.exe"" -Embedding
CurrentDirectory: C:\Windows\system32\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: Medium
Hashes: SHA256=0CC930C31DDB464D671CF6A5ED38A9808A7AA57BC1CF52A6D8CA894B62D2F465
ParentProcessGuid: {71bacef4-7319-6725-0f00-000000001400}
ParentProcessId: 1524
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:19:27.406
ProcessGuid: {71bacef4-0f8f-6733-a726-000000001400}
ProcessId: 3768
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k BcastDVRUserService -s BcastDVRUserService
CurrentDirectory: C:\Windows\system32\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: Medium
Hashes: SHA256=949BFB5B4C7D58D92F3F9C5F8EC7CA4CEAFFD10EC5F0020F0A987C472D61C54B
ParentProcessGuid: {71bacef4-7319-6725-0c00-000000001400}
ParentProcessId: 1340
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:19:27.402
ProcessGuid: {71bacef4-0f8f-6733-a526-000000001400}
ProcessId: 26540
Image: C:\Windows\System32\RuntimeBroker.exe
FileVersion: 10.0.22621.4391 (WinBuild.160101.0800)
Description: Runtime Broker
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: RuntimeBroker.exe
CommandLine: C:\Windows\System32\RuntimeBroker.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: Medium
Hashes: SHA256=DE2470F80F720A0C3D51E4B322EDD1511D9D730A01D8598B70C58B5DACC0E104
ParentProcessGuid: {71bacef4-7319-6725-0f00-000000001400}
ParentProcessId: 1524
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:19:27.190
ProcessGuid: {71bacef4-0f8f-6733-a426-000000001400}
ProcessId: 1380
Image: C:\Program Files\WindowsApps\Microsoft.XboxGamingOverlay_7.224.9242.0_x64__8wekyb3d8bbwe\GameBar.exe
FileVersion: 7.224.09242.0
Description: Game Bar
Product: Game Bar
Company: Microsoft Corporation
OriginalFileName: GameBar.exe
CommandLine: ""C:\Program Files\WindowsApps\Microsoft.XboxGamingOverlay_7.224.9242.0_x64__8wekyb3d8bbwe\GameBar.exe"" -ServerName:App.AppXbdkk0yrkwpcgeaem8zk81k8py1eaahny.mca
CurrentDirectory: C:\Program Files\WindowsApps\Microsoft.XboxGamingOverlay_7.224.9242.0_x64__8wekyb3d8bbwe\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: AppContainer
Hashes: SHA256=F170D50FC11815E8EFC0BDA9B9FEF1400E0CEE4C19EBEDE778CB05E68E1FC222
ParentProcessGuid: {71bacef4-7319-6725-0f00-000000001400}
ParentProcessId: 1524
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-12 08:19:24.517
ProcessGuid: {71bacef4-0f87-6733-a326-000000001400}
ProcessId: 2652
Image: C:\Windows\System32\dllhost.exe
User: LAPTOP\sriva"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-12 08:19:23.849
ProcessGuid: {71bacef4-0f86-6733-a226-000000001400}
ProcessId: 16684
Image: C:\Windows\System32\OpenWith.exe
User: LAPTOP\sriva"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:19:19.387
ProcessGuid: {71bacef4-0f87-6733-a326-000000001400}
ProcessId: 2652
Image: C:\Windows\System32\dllhost.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: COM Surrogate
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dllhost.exe
CommandLine: C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
CurrentDirectory: C:\Windows\system32\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: Medium
Hashes: SHA256=FDFAD08EADD54A431E431FEBE60E87B574CE90E5502ED0BE2F026A1828120FC6
ParentProcessGuid: {71bacef4-7319-6725-0f00-000000001400}
ParentProcessId: 1524
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:19:18.350
ProcessGuid: {71bacef4-0f86-6733-a226-000000001400}
ProcessId: 16684
Image: C:\Windows\System32\OpenWith.exe
FileVersion: 10.0.22621.4391 (WinBuild.160101.0800)
Description: Pick an app
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: OpenWith.exe
CommandLine: C:\Windows\system32\OpenWith.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: Medium
Hashes: SHA256=43B60AEAD08752A5764AB4E94B8EC39D958200429C352D10EB7D400D56B9DCCD
ParentProcessGuid: {71bacef4-7319-6725-0f00-000000001400}
ParentProcessId: 1524
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:19:08.422
ProcessGuid: {71bacef4-0f7c-6733-a126-000000001400}
ProcessId: 25412
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s wisvc
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {71bacef4-7319-6725-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=949BFB5B4C7D58D92F3F9C5F8EC7CA4CEAFFD10EC5F0020F0A987C472D61C54B
ParentProcessGuid: {71bacef4-7319-6725-0c00-000000001400}
ParentProcessId: 1340
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:19:06.621
ProcessGuid: {71bacef4-0f7a-6733-a026-000000001400}
ProcessId: 24196
Image: C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.22621.4383_none_e957b12c42d242a6\TiWorker.exe
FileVersion: 10.0.22621.4383 (WinBuild.160101.0800)
Description: Windows Modules Installer Worker
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: TiWorker.exe
CommandLine: C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.22621.4383_none_e957b12c42d242a6\TiWorker.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {71bacef4-7319-6725-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=DC60EBBB7A8E20B0EDF9FCA8CB98836D617D6EEE2D12CF275BF8130413D89F9F
ParentProcessGuid: {71bacef4-7319-6725-0f00-000000001400}
ParentProcessId: 1524
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:19:06.574
ProcessGuid: {71bacef4-0f7a-6733-9f26-000000001400}
ProcessId: 24596
Image: C:\Windows\servicing\TrustedInstaller.exe
FileVersion: 10.0.22621.4391 (WinBuild.160101.0800)
Description: Windows Modules Installer
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: TrustedInstaller.exe
CommandLine: C:\Windows\servicing\TrustedInstaller.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {71bacef4-7319-6725-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=7E1D4099487436984A225B34075888B3CD9D15E658C21E013930432B9B48FF43
ParentProcessGuid: {71bacef4-7319-6725-0c00-000000001400}
ParentProcessId: 1340
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:19:05.514
ProcessGuid: {71bacef4-0f79-6733-9e26-000000001400}
ProcessId: 23304
Image: C:\Windows\System32\sppsvc.exe
FileVersion: 10.0.22621.4391 (WinBuild.160101.0800)
Description: Microsoft Software Protection Platform Service
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: sppsvc.exe
CommandLine: C:\Windows\system32\sppsvc.exe
CurrentDirectory: C:\Windows
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {71bacef4-7319-6725-e403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=39AB2D46025D633ACF96380767F1ACF66A415B461183D68C032707E31E6E32CF
ParentProcessGuid: {71bacef4-7319-6725-0c00-000000001400}
ParentProcessId: 1340
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:19:05.272
ProcessGuid: {71bacef4-0f79-6733-9d26-000000001400}
ProcessId: 24000
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: WMI Provider Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Wmiprvse.exe
CommandLine: C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {71bacef4-7319-6725-e403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=196CABED59111B6C4BBF78C84A56846D96CBBC4F06935A4FD4E6432EF0AE4083
ParentProcessGuid: {71bacef4-7319-6725-0f00-000000001400}
ParentProcessId: 1524
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:19:04.940
ProcessGuid: {71bacef4-0f78-6733-9c26-000000001400}
ProcessId: 22164
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k wusvcs -p -s WaaSMedicSvc
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {71bacef4-7319-6725-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=949BFB5B4C7D58D92F3F9C5F8EC7CA4CEAFFD10EC5F0020F0A987C472D61C54B
ParentProcessGuid: {71bacef4-7319-6725-0c00-000000001400}
ParentProcessId: 1340
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:19:04.905
ProcessGuid: {71bacef4-0f78-6733-9b26-000000001400}
ProcessId: 4428
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.22621.3810 (WinBuild.160101.0800)
Description: Host Process for Windows Tasks
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {71bacef4-7319-6725-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=E582155FC70FB48482DBDB86B3D70ACB2A8DDB24C0044BACE8D367C40AE8D575
ParentProcessGuid: {71bacef4-7319-6725-3100-000000001400}
ParentProcessId: 2924
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:19:02.778
ProcessGuid: {71bacef4-0f76-6733-9a26-000000001400}
ProcessId: 5192
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s wlidsvc
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {71bacef4-7319-6725-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=949BFB5B4C7D58D92F3F9C5F8EC7CA4CEAFFD10EC5F0020F0A987C472D61C54B
ParentProcessGuid: {71bacef4-7319-6725-0c00-000000001400}
ParentProcessId: 1340
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-12 08:19:02.713
ProcessGuid: {71bacef4-0f76-6733-9826-000000001400}
ProcessId: 3604
Image: C:\Windows\System32\backgroundTaskHost.exe
User: LAPTOP\sriva"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:19:02.631
ProcessGuid: {71bacef4-0f76-6733-9926-000000001400}
ProcessId: 20228
Image: C:\Windows\System32\RuntimeBroker.exe
FileVersion: 10.0.22621.4391 (WinBuild.160101.0800)
Description: Runtime Broker
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: RuntimeBroker.exe
CommandLine: C:\Windows\System32\RuntimeBroker.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: Medium
Hashes: SHA256=DE2470F80F720A0C3D51E4B322EDD1511D9D730A01D8598B70C58B5DACC0E104
ParentProcessGuid: {71bacef4-7319-6725-0f00-000000001400}
ParentProcessId: 1524
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:19,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:19:02.532
ProcessGuid: {71bacef4-0f76-6733-9826-000000001400}
ProcessId: 3604
Image: C:\Windows\System32\backgroundTaskHost.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: Background Task Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: backgroundTaskHost.exe
CommandLine: ""C:\Windows\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider
CurrentDirectory: C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: AppContainer
Hashes: SHA256=4C8915E07BE1904A3BC02E4F8DB0A80BB932CE610D97EABB9151B4E51F449980
ParentProcessGuid: {71bacef4-7319-6725-0f00-000000001400}
ParentProcessId: 1524
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:18,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-12 08:18:48.288
ProcessGuid: {71bacef4-0f63-6733-9726-000000001400}
ProcessId: 26660
Image: C:\Windows\System32\dllhost.exe
User: LAPTOP\sriva"
Information,11/12/2024 0:18,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:18:43.167
ProcessGuid: {71bacef4-0f63-6733-9726-000000001400}
ProcessId: 26660
Image: C:\Windows\System32\dllhost.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: COM Surrogate
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dllhost.exe
CommandLine: C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
CurrentDirectory: C:\Windows\system32\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: Medium
Hashes: SHA256=FDFAD08EADD54A431E431FEBE60E87B574CE90E5502ED0BE2F026A1828120FC6
ParentProcessGuid: {71bacef4-7319-6725-0f00-000000001400}
ParentProcessId: 1524
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:18,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-12 08:18:37.330
ProcessGuid: {71bacef4-0f58-6733-9626-000000001400}
ProcessId: 11152
Image: C:\Windows\System32\dllhost.exe
User: LAPTOP\sriva"
Information,11/12/2024 0:18,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:18:32.281
ProcessGuid: {71bacef4-0f58-6733-9626-000000001400}
ProcessId: 11152
Image: C:\Windows\System32\dllhost.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: COM Surrogate
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dllhost.exe
CommandLine: C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
CurrentDirectory: C:\Windows\system32\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: Medium
Hashes: SHA256=FDFAD08EADD54A431E431FEBE60E87B574CE90E5502ED0BE2F026A1828120FC6
ParentProcessGuid: {71bacef4-7319-6725-0f00-000000001400}
ParentProcessId: 1524
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:18,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-12 08:18:27.200
ProcessGuid: {71bacef4-0f4a-6733-9526-000000001400}
ProcessId: 26680
Image: C:\Windows\System32\dllhost.exe
User: LAPTOP\sriva"
Information,11/12/2024 0:18,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-12 08:18:22.568
ProcessGuid: {71bacef4-0c54-6733-2b26-000000001400}
ProcessId: 11956
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:18,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2024-11-12 08:18:18.454
ProcessGuid: {71bacef4-0f4a-6733-9526-000000001400}
ProcessId: 26680
Image: C:\Windows\System32\dllhost.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: COM Surrogate
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dllhost.exe
CommandLine: C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
CurrentDirectory: C:\Windows\system32\
User: LAPTOP\sriva
LogonGuid: {71bacef4-c1b8-672f-0882-020600000000}
LogonId: 0x6028208
TerminalSessionId: 4
IntegrityLevel: Medium
Hashes: SHA256=FDFAD08EADD54A431E431FEBE60E87B574CE90E5502ED0BE2F026A1828120FC6
ParentProcessGuid: {71bacef4-7319-6725-0f00-000000001400}
ParentProcessId: 1524
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,11/12/2024 0:17,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2024-11-12 08:17:57.902
ProcessGuid: {71bacef4-0eec-6733-8b26-000000001400}
ProcessId: 21628
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: LAPTOP\sriva"
